 ID        IDTYPE  MET_DOM     YEAR     MON     DAY  END_HOUR   COUNT    MDIR  MSPEED  GUST_DIR  GUST_SPEED  GUST_TIME
 794801    WIND    ESAWWIND    1998       1      16      1100       1     280       6       320          14       1043
 794801    WIND    ESAWWIND    1998       1      16      1200       1     290       5       340          14       1100
 794801    WIND    ESAWWIND    1998       1      16      1300       1     290       5       320          12       1205
 794801    WIND    ESAWWIND    1998       1      16      1400       1     290       7       320          22       1330
 794801    WIND    ESAWWIND    1998       1      16      1500       1     320       6       340          18       1413
 794801    WIND    ESAWWIND    1998       1      16      1600       1     320       6       360          25       1456
 794801    WIND    ESAWWIND    1998       1      16      1700       1     290       4       330          15       1557
 794801    WIND    ESAWWIND    1998       1      16      1800       1     310       3       320          10       1703
 794801    WIND    ESAWWIND    1998       1      16      1900       1     250       7       250          14       1849
 794801    WIND    ESAWWIND    1998       1      16      2000       1     270      10       260          14       1859
 794801    WIND    ESAWWIND    1998       1      16      2100       1     260       8       270          12       1958
 794801    WIND    ESAWWIND    1998       1      16      2200       1     250       5       260          13       2138
 794801    WIND    ESAWWIND    1998       1      16      2300       1     230       5       260          12       2153
